Tamanho,F1_Macro,Features
8,0.6574473987943016,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
7,0.6572396424083748,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.6571033512885756,wav_detail_lvl5_std + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std
8,0.6570546923512076,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.6570190189268497,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + NDSI + wav_detail_lvl3_std
6,0.6569660604923059,mfcc_mean + wav_detail_lvl5_std + spec_skew + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.6568993955958288,wav_approx_std + spec_skew + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.6566181945167677,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
6,0.6565626644708968,wav_detail_lvl5_std + spec_skew + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.6565113691430925,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + NDSI + mfcc_var + wav_detail_lvl3_std
7,0.6564998539949192,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std
4,0.6564230386210844,wav_detail_lvl5_std + mfcc_1 + NDSI + wav_detail_lvl3_std
5,0.6563380246652367,wav_detail_lvl5_std + spec_skew + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
8,0.6562515946801678,wav_approx_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.6562392596619522,wav_detail_lvl5_std + spec_skew + mfcc_1 + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.6561737939664879,wav_detail_lvl5_std + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.6561675723444237,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
8,0.655902423357458,mfcc_mean + wav_approx_std + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.6558938012774578,wav_approx_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.6558837606325516,wav_approx_std + spec_skew + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
9,0.6558798327532755,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.655779721134891,spec_skew + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.6556468727881601,wav_detail_lvl5_std + spec_skew + mfcc_1 + NDSI + wav_detail_lvl3_std
5,0.6553366076895488,wav_detail_lvl5_std + spec_skew + mfcc_1 + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.6550505510386551,wav_detail_lvl5_std + wav_approx_std + spec_skew + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
6,0.6549789344163901,spec_skew + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
6,0.6548378430663023,wav_approx_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std
6,0.6546701829949748,mfcc_mean + wav_approx_std + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
7,0.6546540118033619,wav_approx_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
4,0.6546516632212184,spec_skew + mfcc_1 + NDSI + wav_detail_lvl3_std
8,0.6543252202426199,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + NDSI + mfcc_var + wav_detail_lvl3_std
7,0.6541491039947587,mfcc_mean + wav_approx_std + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
9,0.6541297784701551,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.6540006599371055,mfcc_mean + wav_approx_std + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std
7,0.6539086854750836,mfcc_mean + wav_approx_std + spec_skew + NDSI + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
4,0.6537822262727049,wav_approx_std + spec_skew + wav_detail_lvl3_std + wav_detail_lvl4_std
2,0.6534435214785498,wav_detail_lvl5_std + wav_approx_std
6,0.6533760667096434,wav_approx_std + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
4,0.6530984138667308,wav_detail_lvl5_std + wav_approx_std + mfcc_1 + wav_detail_lvl3_std
8,0.6530335596637533,mfcc_mean + wav_approx_std + spec_skew + mfcc_1 + NDSI + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.652459182932267,mfcc_mean + spec_skew + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
4,0.6523859040016058,mfcc_mean + wav_approx_std + wav_detail_lvl3_std + wav_detail_lvl4_std
4,0.6522979141148522,wav_detail_lvl5_std + wav_approx_std + spec_kurtosis + wav_detail_lvl3_std
6,0.6520822183234994,mfcc_mean + wav_approx_std + spec_skew + mfcc_1 + NDSI + wav_detail_lvl3_std
7,0.6519023745702962,wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std
3,0.6517158190739303,wav_approx_std + mfcc_var + wav_detail_lvl3_std
4,0.6516856404096163,wav_detail_lvl5_std + wav_approx_std + mfcc_var + wav_detail_lvl3_std
7,0.6515454630966079,mfcc_mean + wav_approx_std + spec_skew + mfcc_1 + NDSI + mfcc_var + wav_detail_lvl3_std
6,0.6515298152282905,wav_detail_lvl5_std + wav_approx_std + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.6514500039269495,mfcc_mean + wav_approx_std + spec_skew + mfcc_1 + NDSI + wav_detail_lvl3_std + wav_detail_lvl4_std
3,0.6513423021389215,mfcc_mean + wav_detail_lvl3_std + wav_detail_lvl4_std
8,0.6512876445596453,wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
6,0.651200549340679,wav_approx_std + spec_skew + mfcc_1 + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.6511610626340207,mfcc_mean + spec_skew + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
6,0.650966388322192,wav_detail_lvl5_std + wav_approx_std + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
4,0.6508362110220196,mfcc_mean + wav_detail_lvl5_std + NDSI + wav_detail_lvl3_std
6,0.6507664503012428,mfcc_mean + wav_approx_std + spec_skew + NDSI + mfcc_var + wav_detail_lvl3_std
7,0.6506862718668914,mfcc_mean + wav_approx_std + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.6504526141298509,mfcc_mean + mfcc_1 + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.6504184180669942,wav_approx_std + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.6502850078320501,mfcc_mean + wav_approx_std + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.6501355449528059,mfcc_mean + spec_skew + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std
5,0.6499888501949389,wav_approx_std + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
5,0.6498018371751341,wav_approx_std + spec_skew + mfcc_1 + mfcc_var + wav_detail_lvl3_std
5,0.6494299197435768,mfcc_mean + wav_approx_std + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.6492048025214299,wav_detail_lvl5_std + wav_approx_std + spec_skew + NDSI + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.6489760231613633,mfcc_mean + wav_detail_lvl5_std + spec_skew + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
4,0.6489458220980533,mfcc_mean + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.6489301482637895,mfcc_mean + wav_detail_lvl5_std + spec_skew + NDSI + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.64878974900229,wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + mfcc_var + wav_detail_lvl3_std
5,0.6487690116789422,mfcc_mean + wav_approx_std + spec_skew + wav_detail_lvl3_std + wav_detail_lvl4_std
8,0.6487654289948794,mfcc_mean + wav_detail_lvl5_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
6,0.648739305085437,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + mfcc_1 + mfcc_var + wav_detail_lvl3_std
8,0.6486925745069095,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
5,0.6485305813115934,mfcc_mean + wav_approx_std + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.6484305279010971,mfcc_mean + wav_detail_lvl5_std + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
2,0.6483951722611782,wav_approx_std + wav_detail_lvl3_std
9,0.6483948385625536,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
3,0.6482083210950147,wav_approx_std + mfcc_1 + wav_detail_lvl3_std
4,0.6481090682936641,mfcc_mean + NDSI + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.6479707675891195,mfcc_mean + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.6478466653691435,wav_approx_std + spec_skew + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.6474918141062346,wav_detail_lvl5_std + wav_approx_std + spec_skew + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
3,0.6472896133691551,wav_detail_lvl5_std + wav_approx_std + wav_detail_lvl3_std
5,0.6472415851064273,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + NDSI + wav_detail_lvl3_std
6,0.6471715561051284,mfcc_mean + wav_approx_std + mfcc_1 + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
4,0.6470427396079267,wav_detail_lvl5_std + wav_approx_std + spec_kurtosis + wav_detail_lvl4_std
5,0.6469908745022952,wav_approx_std + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.6468258191205221,mfcc_mean + wav_detail_lvl5_std + mfcc_1 + mfcc_var + wav_detail_lvl3_std
7,0.6466005493446669,mfcc_mean + wav_detail_lvl5_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std
3,0.6465890541117177,wav_approx_std + spec_skew + wav_detail_lvl3_std
3,0.646499401133066,wav_detail_lvl5_std + wav_approx_std + wav_detail_lvl4_std
4,0.6462971271440908,mfcc_mean + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
4,0.6462150608890792,mfcc_mean + mfcc_1 + wav_detail_lvl3_std + wav_detail_lvl4_std
8,0.6460914491658297,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std
8,0.6460520893229854,mfcc_mean + wav_approx_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
3,0.6457905093106614,wav_approx_std + spec_kurtosis + wav_detail_lvl3_std
4,0.6455419788990822,wav_detail_lvl5_std + wav_approx_std + NDSI + wav_detail_lvl3_std
6,0.6455052700945016,wav_approx_std + spec_skew + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
9,0.6454807636082023,mfcc_mean + wav_approx_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
3,0.645355713278815,wav_detail_lvl5_std + NDSI + wav_detail_lvl3_std
3,0.645273017666209,mfcc_mean + NDSI + wav_detail_lvl3_std
7,0.6452592773003363,wav_detail_lvl5_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
8,0.6450435023318304,mfcc_mean + wav_approx_std + spec_skew + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
4,0.6449662555368592,wav_detail_lvl5_std + wav_approx_std + spec_skew + wav_detail_lvl3_std
7,0.6448970146440193,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.644882859076278,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + mfcc_1 + wav_detail_lvl3_std
4,0.6447846214219735,mfcc_mean + mfcc_1 + mfcc_var + wav_detail_lvl3_std
5,0.644739917509177,wav_approx_std + spec_skew + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.6446361099730249,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + mfcc_var + wav_detail_lvl3_std
8,0.644543831584441,mfcc_mean + wav_approx_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
3,0.6440307744131804,spec_skew + wav_detail_lvl3_std + wav_detail_lvl4_std
3,0.6439522315869831,wav_detail_lvl5_std + spec_skew + wav_detail_lvl3_std
3,0.6438277453185878,mfcc_mean + wav_detail_lvl5_std + wav_approx_std
4,0.6436796612704632,mfcc_mean + spec_skew + wav_detail_lvl3_std + wav_detail_lvl4_std
3,0.6436647281920257,NDSI + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.6435532029695381,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + NDSI + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.643490451067575,mfcc_mean + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
7,0.6434853304616068,mfcc_mean + wav_approx_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std
5,0.6434318534175882,wav_approx_std + spec_skew + mfcc_1 + wav_detail_lvl3_std + wav_detail_lvl4_std
2,0.6430181038451086,wav_detail_lvl5_std + wav_detail_lvl3_std
7,0.6429562665363675,wav_approx_std + spec_skew + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
8,0.6429071796724617,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.6428191687954856,mfcc_mean + spec_skew + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.6424821267571433,mfcc_mean + spec_skew + mfcc_1 + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
3,0.6423713096229116,wav_detail_lvl5_std + spec_kurtosis + wav_detail_lvl3_std
5,0.6422823542159273,mfcc_mean + spec_skew + mfcc_1 + mfcc_var + wav_detail_lvl3_std
7,0.6421802452552265,mfcc_mean + wav_detail_lvl5_std + spec_skew + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.6419361671352265,wav_detail_lvl5_std + spec_skew + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
3,0.6419145437210438,wav_detail_lvl5_std + wav_approx_std + spec_kurtosis
5,0.6418772812914065,mfcc_mean + wav_approx_std + mfcc_1 + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.6418398899217674,wav_approx_std + spec_skew + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
3,0.6417794971392019,spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.6417317473621954,mfcc_mean + wav_approx_std + spec_skew + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
6,0.6416994365686804,wav_detail_lvl5_std + spec_skew + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
6,0.6416453053697986,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + NDSI + spec_kurtosis + wav_detail_lvl3_std
6,0.6416369368660995,mfcc_mean + spec_skew + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
5,0.6413309601291114,wav_detail_lvl5_std + wav_approx_std + NDSI + spec_kurtosis + wav_detail_lvl3_std
5,0.6412853509445784,mfcc_mean + spec_skew + mfcc_1 + wav_detail_lvl3_std + wav_detail_lvl4_std
4,0.641233220786091,wav_detail_lvl5_std + NDSI + spec_kurtosis + wav_detail_lvl3_std
5,0.6411523746428932,mfcc_mean + spec_skew + NDSI + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.6411272712665481,wav_detail_lvl5_std + wav_approx_std + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
4,0.6411023482425867,wav_detail_lvl5_std + wav_approx_std + mfcc_1 + wav_detail_lvl4_std
7,0.6410848611450884,mfcc_mean + spec_skew + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.6410604969826241,mfcc_mean + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.6408428685712396,wav_detail_lvl5_std + wav_approx_std + spec_skew + NDSI + wav_detail_lvl3_std
4,0.64080365585439,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + wav_detail_lvl4_std
5,0.6407962926709317,mfcc_mean + wav_detail_lvl5_std + NDSI + spec_kurtosis + wav_detail_lvl3_std
4,0.6407759940599846,spec_skew + NDSI + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.6406619419762625,wav_detail_lvl5_std + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
5,0.6406099962024123,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_kurtosis + wav_detail_lvl3_std
3,0.6403749619386614,mfcc_mean + wav_approx_std + wav_detail_lvl3_std
4,0.6402840838509565,wav_detail_lvl5_std + wav_approx_std + mfcc_var + wav_detail_lvl4_std
4,0.6401538571201437,wav_detail_lvl5_std + spec_skew + NDSI + wav_detail_lvl3_std
4,0.6401121788008137,wav_detail_lvl5_std + wav_approx_std + spec_skew + wav_detail_lvl4_std
4,0.640085409647488,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + wav_detail_lvl3_std
5,0.6400179792188534,mfcc_mean + wav_detail_lvl5_std + spec_skew + NDSI + wav_detail_lvl3_std
5,0.6400172430391924,wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_var + wav_detail_lvl3_std
6,0.6399788698280485,mfcc_mean + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.6396731283395869,wav_detail_lvl5_std + wav_approx_std + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std
5,0.6395767049889277,mfcc_mean + wav_approx_std + mfcc_1 + mfcc_var + wav_detail_lvl3_std
5,0.6395735085982596,mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.6395452785055978,wav_approx_std + spec_skew + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
4,0.6394016525236502,wav_approx_std + NDSI + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.6393538076754157,wav_detail_lvl5_std + wav_approx_std + mfcc_1 + mfcc_var + wav_detail_lvl4_std
4,0.6391679633639338,mfcc_mean + wav_approx_std + mfcc_1 + wav_detail_lvl3_std
4,0.6391286056622463,wav_approx_std + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std
4,0.6391076551829344,NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
4,0.6390152936189705,mfcc_mean + wav_detail_lvl5_std + mfcc_var + wav_detail_lvl3_std
6,0.6389180688499467,wav_detail_lvl5_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std
4,0.6387237330396724,wav_approx_std + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
4,0.6386456917585812,mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
3,0.6385666601043124,wav_detail_lvl5_std + spec_kurtosis + wav_detail_lvl4_std
4,0.6385166477428029,mfcc_mean + wav_approx_std + mfcc_var + wav_detail_lvl3_std
6,0.6384594472160116,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + NDSI + wav_detail_lvl3_std
4,0.6384162471236752,wav_detail_lvl5_std + wav_approx_std + NDSI + wav_detail_lvl4_std
6,0.6384078439274096,mfcc_mean + spec_skew + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.6383879981678541,mfcc_mean + wav_approx_std + spec_skew + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.6383838276162439,spec_skew + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
4,0.6383751709302242,wav_approx_std + spec_skew + mfcc_var + wav_detail_lvl3_std
3,0.6382388814312466,mfcc_mean + mfcc_var + wav_detail_lvl3_std
4,0.6381643555133893,mfcc_mean + wav_detail_lvl5_std + mfcc_1 + wav_detail_lvl3_std
6,0.6379854437973478,mfcc_mean + spec_skew + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.6378014221076211,mfcc_mean + spec_skew + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std
5,0.6376851827967148,wav_detail_lvl5_std + spec_skew + mfcc_1 + mfcc_var + wav_detail_lvl3_std
5,0.6375774838968021,mfcc_mean + spec_skew + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
4,0.6374181043830662,wav_detail_lvl5_std + mfcc_1 + mfcc_var + wav_detail_lvl3_std
7,0.6372974055538689,wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
4,0.6372057016238382,wav_approx_std + spec_skew + spec_kurtosis + wav_detail_lvl3_std
6,0.637162500850296,mfcc_mean + wav_detail_lvl5_std + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
3,0.6371095543138959,mfcc_mean + mfcc_1 + wav_detail_lvl3_std
5,0.6369690167113364,wav_approx_std + spec_skew + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
5,0.6369462785933375,spec_skew + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std
5,0.6369237520125914,spec_skew + mfcc_1 + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
3,0.6367687328014295,wav_detail_lvl5_std + spec_skew + wav_detail_lvl4_std
4,0.6365184379710154,mfcc_mean + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
6,0.6364165434209188,mfcc_mean + wav_approx_std + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
4,0.6364049963618191,wav_approx_std + spec_skew + mfcc_1 + wav_detail_lvl3_std
6,0.6363059798808721,wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std
2,0.6362632955635703,wav_detail_lvl5_std + spec_skew
5,0.6361456612952756,mfcc_mean + wav_approx_std + NDSI + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.6360914106506139,wav_approx_std + spec_skew + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std
5,0.6360634786064736,wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + wav_detail_lvl3_std
4,0.6360513391412919,mfcc_mean + spec_skew + mfcc_var + wav_detail_lvl3_std
3,0.6360179768164758,wav_detail_lvl5_std + wav_approx_std + spec_skew
5,0.6359621107130502,mfcc_mean + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.6358186219323028,wav_detail_lvl5_std + wav_approx_std + spec_skew + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
4,0.6357490870416523,mfcc_mean + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std
4,0.6356046958393935,mfcc_mean + wav_approx_std + NDSI + wav_detail_lvl3_std
6,0.6351843725953854,wav_detail_lvl5_std + wav_approx_std + mfcc_1 + NDSI + mfcc_var + wav_detail_lvl4_std
5,0.6348050130242167,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_kurtosis + wav_detail_lvl4_std
4,0.6345488961826394,mfcc_mean + wav_approx_std + spec_kurtosis + wav_detail_lvl3_std
4,0.6345231474047468,mfcc_mean + spec_skew + NDSI + wav_detail_lvl3_std
6,0.6344926537611439,wav_approx_std + spec_skew + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
4,0.6343726435811938,wav_approx_std + mfcc_1 + mfcc_var + wav_detail_lvl4_std
7,0.6343521635836127,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
4,0.6343345933166231,mfcc_mean + spec_skew + mfcc_1 + wav_detail_lvl3_std
6,0.6343239561190362,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + spec_kurtosis + wav_detail_lvl3_std
5,0.6340146994110014,wav_detail_lvl5_std + wav_approx_std + NDSI + spec_kurtosis + wav_detail_lvl4_std
5,0.6339107550993692,mfcc_mean + wav_detail_lvl5_std + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
5,0.6338488515432743,wav_detail_lvl5_std + wav_approx_std + spec_skew + spec_kurtosis + wav_detail_lvl3_std
5,0.6338197091916113,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + wav_detail_lvl3_std
4,0.633712130356068,wav_detail_lvl5_std + spec_skew + mfcc_var + wav_detail_lvl3_std
5,0.6335965012785403,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + wav_detail_lvl4_std
5,0.6334743835828107,spec_skew + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.6333492826758443,mfcc_mean + wav_approx_std + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
4,0.6333197740738921,mfcc_mean + wav_approx_std + spec_skew + wav_detail_lvl3_std
7,0.633296173078844,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + NDSI + spec_kurtosis + wav_detail_lvl3_std
7,0.6332684443614058,mfcc_mean + wav_approx_std + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
2,0.6331458453666248,wav_detail_lvl5_std + spec_kurtosis
5,0.6328649439505056,wav_approx_std + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
4,0.6328239380616812,wav_detail_lvl5_std + mfcc_1 + mfcc_var + wav_detail_lvl4_std
6,0.6328115929233261,mfcc_mean + wav_approx_std + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
