Tamanho,F1_Macro,Features
5,0.656610355440442,wav_detail_lvl5_std + mfcc_1 + NDSI + spec_kurtosis + mfcc_var
6,0.6565907251201472,mfcc_mean + wav_detail_lvl5_std + spec_skew + mfcc_1 + wav_detail_lvl3_std + wav_detail_lvl4_std
4,0.6565531695377504,mfcc_mean + wav_detail_lvl5_std + spec_kurtosis + mfcc_var
8,0.6565320983301007,wav_detail_lvl5_std + wav_approx_std + spec_skew + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.6564785454078947,mfcc_mean + wav_detail_lvl5_std + spec_skew + mfcc_1 + NDSI + wav_detail_lvl4_std
5,0.6564371523907659,mfcc_mean + spec_skew + mfcc_1 + NDSI + wav_detail_lvl4_std
7,0.6564212989911823,mfcc_mean + wav_detail_lvl5_std + spec_skew + mfcc_1 + NDSI + mfcc_var + wav_detail_lvl3_std
6,0.6563517844613027,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + NDSI
6,0.656274566569712,spec_skew + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
9,0.656080799759838,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.6560800702712412,wav_detail_lvl5_std + wav_approx_std + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl4_std
7,0.6560336354406446,wav_detail_lvl5_std + wav_approx_std + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
9,0.6560177931797024,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.6560052868342445,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + NDSI + wav_detail_lvl3_std + wav_detail_lvl4_std
4,0.6559719741603777,spec_skew + NDSI + mfcc_var + wav_detail_lvl4_std
6,0.6559645627318046,mfcc_mean + wav_detail_lvl5_std + spec_skew + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std
8,0.6558087324485896,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.655745407131041,wav_detail_lvl5_std + spec_skew + NDSI + spec_kurtosis + mfcc_var
7,0.6556844042111065,mfcc_mean + wav_approx_std + spec_skew + mfcc_1 + NDSI + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.6555823872618529,mfcc_mean + spec_skew + NDSI + mfcc_var + wav_detail_lvl4_std
6,0.6555023619909146,wav_approx_std + spec_skew + NDSI + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.6554829030992435,mfcc_mean + wav_detail_lvl5_std + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl3_std
7,0.6554442412420297,mfcc_mean + wav_approx_std + spec_skew + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl4_std
5,0.6553798307389156,spec_skew + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
6,0.6553757261191301,mfcc_mean + wav_detail_lvl5_std + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.6553536288678684,wav_approx_std + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl4_std
6,0.6552892209384977,mfcc_mean + wav_detail_lvl5_std + spec_skew + mfcc_1 + NDSI + wav_detail_lvl3_std
6,0.6552367028439852,mfcc_mean + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
4,0.6551960394053491,mfcc_mean + wav_detail_lvl5_std + mfcc_1 + wav_detail_lvl3_std
5,0.655191136084027,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_kurtosis + mfcc_var
7,0.6550378268801627,mfcc_mean + wav_approx_std + mfcc_1 + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl4_std
7,0.6549040374804354,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis
4,0.6548839990075431,mfcc_mean + wav_detail_lvl5_std + mfcc_1 + spec_kurtosis
4,0.6548837099265595,spec_skew + mfcc_1 + NDSI + wav_detail_lvl4_std
6,0.654836876932954,wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.6547593374629476,mfcc_mean + spec_skew + mfcc_1 + NDSI + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
7,0.6547307838529562,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + mfcc_1 + NDSI + spec_kurtosis + mfcc_var
6,0.6547134769686336,mfcc_mean + wav_detail_lvl5_std + mfcc_1 + spec_kurtosis + mfcc_var + wav_detail_lvl4_std
4,0.6547044830243959,wav_detail_lvl5_std + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std
7,0.6546973515926376,wav_detail_lvl5_std + wav_approx_std + spec_skew + NDSI + spec_kurtosis + mfcc_var + wav_detail_lvl4_std
5,0.6546259868390164,mfcc_mean + wav_detail_lvl5_std + mfcc_1 + spec_kurtosis + wav_detail_lvl3_std
5,0.6545332135241312,mfcc_mean + wav_detail_lvl5_std + mfcc_1 + spec_kurtosis + mfcc_var
8,0.6545323106898117,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.6545167386350096,mfcc_mean + wav_detail_lvl5_std + spec_skew + NDSI + mfcc_var
5,0.6545165444980829,mfcc_mean + wav_detail_lvl5_std + spec_skew + spec_kurtosis + mfcc_var
7,0.6544509658573079,wav_detail_lvl5_std + wav_approx_std + spec_skew + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std
7,0.6544349347208633,mfcc_mean + spec_skew + mfcc_1 + NDSI + spec_kurtosis + wav_detail_lvl3_std + wav_detail_lvl4_std
5,0.6543987664935336,mfcc_mean + wav_approx_std + mfcc_1 + mfcc_var + wav_detail_lvl4_std
6,0.6543761488367297,mfcc_mean + wav_detail_lvl5_std + wav_approx_std + mfcc_1 + spec_kurtosis + wav_detail_lvl4_std
5,0.6542875011436604,spec_skew + spec_kurtosis + mfcc_var + wav_detail_lvl3_std + wav_detail_lvl4_std
