Algorithm,F1_Macro_Global,Precision_Macro,Recall_Macro,Accuracy,PR_AUC_Macro,Best_Hyperparameters,Features_List,Heavy_F1,Heavy_Precision,Heavy_Recall,Heavy_PR_AUC,Moderate_F1,Moderate_Precision,Moderate_Recall,Moderate_PR_AUC,No Rain_F1,No Rain_Precision,No Rain_Recall,No Rain_PR_AUC
LR,0.9118267492883309,0.8913127018254677,0.9410895777768843,0.9362108479755539,0.9509207153065656,"{'C': 10.0, 'solver': 'lbfgs'}","['mfcc_mean', 'spec_kurtosis', 'mfcc_1', 'wav_detail_lvl5_std', 'mfcc_var', 'mfcc_2']",0.8452579034941764,0.7537091988130564,0.9621212121212122,0.9342510682427176,0.9189713731198448,0.9320866141732284,0.9062200956937799,0.9216031937944731,0.9712509712509713,0.9881422924901185,0.9549274255156608,0.9969078838825061
LR,0.9117102242717525,0.8920388925753976,0.9396068156130076,0.9396485867074102,0.9621028873166337,"{'C': 1.0, 'solver': 'lbfgs'}","['mfcc_mean', 'NDSI', 'mfcc_1', 'wav_detail_lvl5_std', 'mfcc_2']",0.8347245409015025,0.746268656716418,0.946969696969697,0.9350634115536144,0.9233009708737864,0.9369458128078818,0.9100478468899521,0.9531790550393427,0.9771051610399689,0.9929022082018928,0.9618029029793735,0.9980661953569442
LR,0.9116916949391526,0.8923384447207491,0.9390948404880294,0.9392666157372039,0.957726779124204,"{'C': 10.0, 'solver': 'lbfgs'}","['mfcc_mean', 'spec_kurtosis', 'NDSI', 'wav_detail_lvl5_std', 'mfcc_var', 'mfcc_std', 'wav_approx_std', 'mfcc_2']",0.8361204013377926,0.7485029940119761,0.946969696969697,0.9275502439482232,0.922552362396493,0.939484126984127,0.9062200956937799,0.9477525474166248,0.9764023210831722,0.9890282131661442,0.9640947288006112,0.9978775460077643
LR,0.9116175870561835,0.8931473299845513,0.9373335299031894,0.9396485867074102,0.9609860148081341,"{'C': 10.0, 'solver': 'lbfgs'}","['mfcc_mean', 'NDSI', 'wav_detail_lvl5_std', 'mfcc_var', 'mfcc_std', 'wav_approx_std', 'mfcc_2']",0.835016835016835,0.7515151515151515,0.9393939393939394,0.9260564240434205,0.9230019493177388,0.9404170804369414,0.9062200956937799,0.9586210374185624,0.9768339768339769,0.9875097580015613,0.9663865546218487,0.9982805829624195
LR,0.9115758322339417,0.8909175453026167,0.9411672005325257,0.9373567608861727,0.9600909089554016,"{'C': 10.0, 'solver': 'lbfgs'}","['mfcc_mean', 'NDSI', 'mfcc_1', 'wav_detail_lvl5_std', 'mfcc_std']",0.840531561461794,0.7485207100591716,0.9583333333333334,0.9340632238592962,0.9206963249516441,0.9305962854349951,0.9110047846889953,0.9484643611508895,0.9734996102883866,0.9936356404136834,0.9541634835752483,0.9977451418560191
LR,0.9115396217841841,0.8905245677515353,0.9419338229709747,0.9381207028265852,0.9624073483255245,"{'C': 0.1, 'solver': 'lbfgs'}","['spec_skew', 'spec_kurtosis', 'NDSI', 'wav_detail_lvl5_std', 'mfcc_var', 'mfcc_2']",0.8377483443708609,0.7441176470588236,0.9583333333333334,0.9372187398589349,0.9218900675024108,0.9290573372206026,0.9148325358851674,0.9520414231291974,0.9749804534792806,0.9983987189751802,0.9526355996944232,0.9979618819884414
LR,0.911478576881885,0.8912456912187049,0.9406015037593985,0.9385026737967914,0.9597798855342475,"{'C': 10.0, 'solver': 'lbfgs'}","['mfcc_mean', 'spec_skew', 'spec_kurtosis', 'mfcc_1', 'mfcc_var', 'wav_approx_std', 'mfcc_2']",0.8372093023255814,0.7455621301775148,0.9545454545454546,0.931858791102631,0.921654501216545,0.9376237623762376,0.9062200956937799,0.9496779687184133,0.9755719271035285,0.9905511811023622,0.961038961038961,0.9978028967816981
LR,0.9114594456195134,0.8912780226278049,0.9405371718065217,0.9385026737967914,0.9599344952644779,"{'C': 10.0, 'solver': 'lbfgs'}","['mfcc_mean', 'spec_skew', 'spec_kurtosis', 'mfcc_1', 'wav_detail_lvl5_std', 'mfcc_var', 'wav_approx_std', 'mfcc_2']",0.8372093023255814,0.7455621301775148,0.9545454545454546,0.9333086886637141,0.9215781782756941,0.9384920634920635,0.9052631578947369,0.9487795658446706,0.9755908562572646,0.9897798742138365,0.9618029029793735,0.9977152312850492
LR,0.9113838246484454,0.8913765758434922,0.9404834501583728,0.9400305576776165,0.9618652584320665,"{'C': 10.0, 'solver': 'lbfgs'}","['mfcc_mean', 'NDSI', 'wav_detail_lvl5_std', 'mfcc_std', 'mfcc_2']",0.8325041459369817,0.7404129793510325,0.9507575757575758,0.93316264735425,0.9233023937469468,0.9431137724550899,0.9043062200956937,0.9543565886066575,0.9783449342614076,0.990602975724354,0.9663865546218487,0.9980765393352923
LR,0.9113251947323695,0.8937501443694505,0.9348136383740099,0.9381207028265852,0.9534230218627338,"{'C': 10.0, 'solver': 'lbfgs'}","['mfcc_mean', 'mfcc_1', 'wav_detail_lvl5_std', 'mfcc_var', 'wav_approx_std', 'mfcc_2']",0.838160136286201,0.7616099071207431,0.9318181818181818,0.9204485567707501,0.9218146718146718,0.9298928919182083,0.9138755980861244,0.9421843199778239,0.9740007760962359,0.9897476340694006,0.9587471352177235,0.997636188839627
LR,0.9112975163928879,0.8906725544133823,0.9408482212661778,0.9369747899159664,0.9586396083733538,"{'C': 10.0, 'solver': 'lbfgs'}","['mfcc_mean', 'spec_skew', 'NDSI', 'mfcc_1', 'wav_detail_lvl5_std', 'mfcc_std', 'wav_approx_std']",0.840531561461794,0.7485207100591716,0.9583333333333334,0.9343122110068792,0.920619554695063,0.931439764936337,0.9100478468899521,0.9440259071078062,0.9727414330218068,0.9920571882446386,0.9541634835752483,0.9975807070053762
