Algoritmo,F1_Macro,Precision_Macro,Recall_Macro,Accuracy,PR_AUC_Macro,Hiperparametros,Lista_Features,Dry_F1,Dry_Precision,Dry_Recall,Dry_PR_AUC,Wet_F1,Wet_Precision,Wet_Recall,Wet_PR_AUC
RF,0.9052346402252215,0.9099440565279561,0.9052491204176598,0.9055358049771458,0.9621606319340537,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_3', 'wav_detail_lvl4_std', 'mfcc_std', 'mfcc_5']",0.9105769230769231,0.8688073394495412,0.9565656565656566,0.9565504308720295,0.8998923573735199,0.9510807736063709,0.8539325842696629,0.9621606319340537
RF,0.9052124679325917,0.9103008618438235,0.9052377709681081,0.9055358049771458,0.9712133151290218,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_6', 'wav_detail_lvl5_std', 'mfcc_3', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std', 'mfcc_1', 'mae', 'mfcc_5']",0.9107485604606526,0.8674588665447898,0.9585858585858585,0.9645609626885518,0.8996763754045307,0.9531428571428572,0.8518896833503575,0.9712133151290218
RF,0.9052124679325917,0.9103008618438235,0.9052377709681081,0.9055358049771458,0.9666656207337261,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_6', 'mfcc_3', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std', 'rms_mean', 'mfcc_1', 'mfcc_std', 'mfcc_5']",0.9107485604606526,0.8674588665447898,0.9585858585858585,0.9548088976972321,0.8996763754045307,0.9531428571428572,0.8518896833503575,0.9666656207337261
RF,0.9051894998446723,0.9106720495881249,0.9052264215185564,0.9055358049771458,0.9651183449852575,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_6', 'wav_detail_lvl5_std', 'mfcc_3', 'wav_detail_lvl3_std', 'rms_mean', 'mfcc_1', 'mfcc_std', 'mfcc_5']",0.9109195402298851,0.8661202185792349,0.9606060606060606,0.9586970694742958,0.8994594594594595,0.9552238805970149,0.849846782431052,0.9651183449852575
RF,0.9048016350612567,0.9082206961136257,0.9047837929860402,0.9050279329608939,0.9635591861114333,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'wav_detail_lvl3_std', 'rms_mean', 'mae', 'mfcc_std', 'mfcc_5']",0.9094430992736078,0.8734883720930232,0.9484848484848485,0.953423759823052,0.9001601708489055,0.9429530201342282,0.8610827374872319,0.9635591861114333
RF,0.9048016350612567,0.9082206961136257,0.9047837929860402,0.9050279329608939,0.9628829958890127,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl3_std', 'wav_detail_lvl4_std', 'rms_mean', 'mfcc_std', 'mfcc_5']",0.9094430992736078,0.8734883720930232,0.9484848484848485,0.9484534341524002,0.9001601708489055,0.9429530201342282,0.8610827374872319,0.9628829958890127
RF,0.9047920841029158,0.9083704943561046,0.9047781182612643,0.9050279329608939,0.9607979090655543,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'mfcc_3', 'wav_detail_lvl4_std', 'mfcc_1', 'mfcc_5']",0.9095307208514756,0.872794800371402,0.9494949494949495,0.9656881129603156,0.900053447354356,0.9439461883408071,0.8600612870275791,0.9607979090655543
RF,0.9047823342412815,0.9085238100196811,0.9047724435364886,0.9050279329608939,0.9639870233409319,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'mfcc_3', 'rms_mean', 'mfcc_1', 'mfcc_std', 'mfcc_5']",0.9096181730304495,0.8721037998146431,0.9505050505050505,0.9619150142400368,0.8999464954521135,0.9449438202247191,0.8590398365679265,0.9639870233409319
RF,0.9047823342412815,0.9085238100196811,0.9047724435364886,0.9050279329608939,0.9621413109750439,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_3', 'wav_detail_lvl4_std', 'mae', 'mfcc_std', 'mfcc_5']",0.9096181730304495,0.8721037998146431,0.9505050505050505,0.955488230370538,0.8999464954521135,0.9449438202247191,0.8590398365679265,0.9621413109750439
RF,0.9047622373190866,0.9088410255768922,0.9047610940869368,0.9050279329608939,0.9709452390089828,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'mfcc_3', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std', 'mfcc_1', 'mfcc_5']",0.9097925711529185,0.8707294552169899,0.9525252525252526,0.9646010099805935,0.8997319034852547,0.9469525959367946,0.856996935648621,0.9709452390089828
